-0.00139646	0.00369441	-0.00565196	0.00135224	-0.000581083	0.00395846	0.000123846	0.0017163	0.0110076	0.00626
0.00335295	0.00698679	-0.00511801	-0.0149098	-0.00154828	1.70112e-06	0.000152937	0.00144394	-0.00357355	-0.00330703
0.0106663	0.011976	-0.0175399	-0.0101278	0.00463374	0.00511278	0.000454544	-0.0027509	0.00967718	0.00163415
-0.0018752	0.000411426	-0.00463326	-0.000812946	-0.00190731	4.87073e-05	0.00295668	-0.00239056	0.0122156	0.00228782
0.00590086	0.0262254	-0.00414086	-0.0230002	0.0124356	0.00636922	-0.00557945	0.0167768	-0.011235	-0.00378402
0.0138051	0.00920485	-0.0184238	-0.0121884	0.00111695	0.00436632	0.00259473	-0.00389169	0.00993864	-0.00230697
0.00137927	0.00787699	-0.00568573	-0.00404331	0.00441294	0.00426263	0.00025115	0.00703688	0.0036614	0.00412294
0.0103104	0.0115915	-0.0115031	-0.0140007	0.00126427	0.000869969	0.00383731	-0.00598504	0.00167752	-0.00625793
0.000803441	0.0187151	-0.000251283	-0.0183053	0.00487267	-0.00019685	0.00679785	0.00362904	-0.00729284	-0.00638541
0.00848241	0.00409509	-0.0173873	-0.00329099	-0.00294921	0.00293824	0.00447155	-0.00988212	0.0197493	0.0010402
-0.0122083	0.00279525	0.0136562	-0.00691945	-0.000443815	-0.00154204	-0.0236559	-0.0140161	-0.010919	-0.0131635
-0.0245035	0.0112054	0.00884745	0.000230128	0.00186036	-0.0058308	-0.00644332	0.000777287	0.00440307	0.00401239
-0.0126898	0.00560259	0.00299873	0.000809632	-0.000233693	-0.0041634	0.000543989	-0.00163851	0.00609973	0.000968334
-0.00460041	0.00167785	0.00409055	0.00525525	0.00470438	-0.00151117	0.00296424	0.000605531	0.00189949	0.00174125
-0.0106705	0.0077967	0.0047376	0.000607915	0.00306638	-0.00164336	-0.00224377	0.00275633	0.00248533	0.00421774
-0.0096971	0.00267045	0.00586035	0.00342405	0.00108682	-0.0035371	-0.00111257	0.0011987	0.002219	-0.000281024
-0.00306394	0.0037387	-0.000172324	-0.000843349	-0.000605303	0.00128826	0.00131565	0.000370953	0.00579674	0.00282402
-0.0118799	-0.00655482	0.0124865	-0.0063624	-0.00798733	-0.0025709	-0.032538	-0.0304822	-0.0137205	-0.0236898
-0.00240995	0.00590887	0.00178047	-0.00483435	-0.000338415	-0.000563196	-0.0141858	-0.0146234	-0.00154305	-0.0142485
-0.0165774	0.00276255	0.0195762	-0.0129884	0.00232304	-0.00126313	-0.0325864	-0.020469	-0.0242202	-0.0156229
-0.0029302	-0.00502941	0.00334229	-0.00743235	-0.00694206	-0.00160704	-0.0187561	-0.0219963	-0.00997287	-0.017755
